u_id,home,name
73720990,721,OSNA
47065864,1628,OSNA
72633324,631,OSNA
32969638,480,OSNA
76675637,579,OSNA
15543592,1476,OSNA
57077742,1516,OSNA
98054171,631,OSNA
11427708,1582,OSNA
19313072,1449,OSNA
96874722,614,OSNA
60578720,442,OSNA
36245727,1102,OSNA
12653721,626,OSNA
60424868,1279,OSNA
30641576,1174,OSNA
25322749,643,OSNA
71485615,643,OSNA
60102895,1001,OSNA
27786321,763,OSNA
20162106,1252,OSNA
66618348,862,OSNA
10951270,678,OSNA
81596886,1596,OSNA
34245033,1466,OSNA
22993419,1604,OSNA
32103948,520,OSNA
89731401,631,OSNA
11295800,663,OSNA
43700000,1449,OSNA
20765952,1629,OSNA
40404950,1412,OSNA
26350562,899,OSNA
52905987,480,OSNA
44825303,1108,OSNA
11559975,1424,OSNA
91729915,1170,OSNA
49137286,1455,OSNA
231078,1437,OSNA
81263740,1293,OSNA
3396617,1259,OSNA
75383356,1158,OSNA
67125546,1603,OSNA
2507725,1158,OSNA
65940122,1398,OSNA
45341847,1103,OSNA
95389449,613,OSNA
60188593,1450,OSNA
19645096,1374,OSNA
59970536,1312,OSNA
75967567,1554,OSNA
1777332,592,OSNA
54897411,442,OSNA
15133662,1556,OSNA
7217819,1199,OSNA
96447456,1654,OSNA
21259869,480,OSNA
37515126,1455,OSNA
66277139,1412,OSNA
79335915,1398,OSNA
10644474,1234,OSNA
24858509,1605,OSNA
18086902,1461,OSNA
2049159,1521,OSNA
25340704,1273,OSNA
66826485,387,OSNA
61224545,741,OSNA
23662272,995,OSNA
9585144,1612,OSNA
81872096,624,OSNA
67555267,1155,OSNA
27901615,1209,OSNA
41046220,480,OSNA
64781726,354,OSNA
76099345,1153,OSNA
40146288,701,OSNA
71354534,660,OSNA
36075450,1425,OSNA
24284204,1131,OSNA
50938996,663,OSNA
15005329,1576,OSNA
98317975,1622,OSNA
6931801,1621,OSNA
28013796,805,OSNA
70534487,678,OSNA
63600774,442,OSNA
95566884,1530,OSNA
74652873,1199,OSNA
41088756,1709,OSNA
56453949,1604,OSNA
7144994,1345,OSNA
79010691,842,OSNA
26742682,794,OSNA
34121428,1596,OSNA
58827513,1639,OSNA
28896891,1450,OSNA
63589008,371,OSNA
14647104,339,OSNA
65819092,1236,OSNA
92637640,898,OSNA
14558490,597,OSNA
76385726,663,OSNA
19810632,644,OSNA
66326690,594,OSNA
38267606,1092,OSNA
63677518,881,OSNA
73977244,629,OSNA
53525330,925,OSNA
5146020,1343,OSNA
31755493,1135,OSNA
64430228,597,OSNA
90388432,1582,OSNA
52350575,1150,OSNA
70940454,785,OSNA
6678526,1603,OSNA
8938117,1165,OSNA
93934796,880,OSNA
58959900,1021,OSNA
31120754,701,OSNA
45829691,918,OSNA
70978312,1092,OSNA
66651558,1170,OSNA
58834980,1194,OSNA
27463402,898,OSNA
56852610,1172,OSNA
80680877,1087,OSNA
40767384,1574,OSNA
58094486,631,OSNA
69945754,1412,OSNA
32747713,1154,OSNA
89706529,1214,OSNA
75454914,1471,OSNA
15149145,698,OSNA
36736029,1594,OSNA
10861105,1424,OSNA
36067818,1574,OSNA
87849962,880,OSNA
95528165,1709,OSNA
26090619,354,OSNA
22425299,1461,OSNA
92358013,1612,OSNA
74582798,880,OSNA
95322173,1543,OSNA
7727729,645,OSNA
76257348,1424,OSNA
22269968,1455,OSNA
59979208,1488,OSNA
96611747,918,OSNA
42921278,387,OSNA
74158176,1194,OSNA
34860710,630,OSNA
71080493,1233,OSNA
71121924,387,OSNA
71675076,663,OSNA
83031648,805,OSNA
72707877,643,OSNA
80889018,1563,OSNA
63386186,1605,OSNA
6589905,781,OSNA
76722992,1071,OSNA
44170757,1494,OSNA
90627814,629,OSNA
51301707,647,OSNA
88936601,463,OSNA
78241088,1001,OSNA
5957662,1611,OSNA
78472638,1620,OSNA
36672397,1596,OSNA
12571964,1238,OSNA
80068923,1594,OSNA
5437672,937,OSNA
89327728,1114,OSNA
11029808,1383,OSNA
29424932,699,OSNA
71658201,880,OSNA
50554094,1092,OSNA
67909416,805,OSNA
31784213,1081,OSNA
41829998,630,OSNA
17852974,1092,OSNA
80853181,1453,OSNA
84614548,1646,OSNA
26958562,699,OSNA
33085888,1646,OSNA
24197935,598,OSNA
7915223,1566,OSNA
10609714,880,OSNA
86913503,355,OSNA
14696747,631,OSNA
47516494,1424,OSNA
97459087,1239,OSNA
37938383,1214,OSNA
66087271,1591,OSNA
99941308,1488,OSNA
27261559,1483,OSNA
29828648,917,OSNA
29436679,612,OSNA
10332969,1424,OSNA
90218329,626,OSNA
76665181,980,OSNA
45737358,741,OSNA
71000597,1092,OSNA
8203818,1400,OSNA
19771080,1344,OSNA
42655036,781,OSNA
69000686,756,OSNA
51153615,1274,OSNA
89031470,1472,OSNA
3669371,735,OSNA
56665595,944,OSNA
93143426,1092,OSNA
2747393,1425,OSNA
97237518,678,OSNA
68172323,1530,OSNA
40726785,861,OSNA
22805684,937,OSNA
7225732,781,OSNA
43331651,643,OSNA
61053252,1572,OSNA
68400883,976,OSNA
21016869,1199,OSNA
