u_id,home,name
17805569,1274,HMLC
31565701,741,HMLC
6329917,1500,HMLC
95835764,1639,HMLC
85721263,805,HMLC
54071015,1136,HMLC
60466313,480,HMLC
17485981,1459,HMLC
89365767,781,HMLC
4903404,387,HMLC
55627327,1563,HMLC
26540765,957,HMLC
50303154,354,HMLC
67406692,1071,HMLC
70623508,1604,HMLC
57971894,1655,HMLC
41139173,1131,HMLC
22918327,1398,HMLC
1353481,1401,HMLC
86528245,1039,HMLC
30234720,721,HMLC
98196851,1187,HMLC
15189377,1613,HMLC
58610902,1000,HMLC
33988376,1471,HMLC
53842600,1234,HMLC
99220559,741,HMLC
32443568,1213,HMLC
18627123,370,HMLC
21689305,1125,HMLC
1016069,1584,HMLC
47782537,1566,HMLC
86198737,735,HMLC
4488056,1471,HMLC
72887258,962,HMLC
6133470,1426,HMLC
24487666,1582,HMLC
32365284,898,HMLC
90934896,1236,HMLC
49013063,355,HMLC
49288677,646,HMLC
71348824,1188,HMLC
95438443,597,HMLC
81940813,824,HMLC
25185735,1622,HMLC
78495835,842,HMLC
92380248,1172,HMLC
54499771,1153,HMLC
21551142,597,HMLC
85076113,812,HMLC
85567362,1562,HMLC
27359116,918,HMLC
83530584,442,HMLC
55216646,1563,HMLC
8376677,906,HMLC
52344825,1576,HMLC
30615562,1488,HMLC
35497477,778,HMLC
78308186,1471,HMLC
54486702,899,HMLC
72597146,1400,HMLC
70776991,1357,HMLC
12188897,500,HMLC
21402137,777,HMLC
13437751,1382,HMLC
72656024,1554,HMLC
27752417,579,HMLC
52174623,823,HMLC
32875728,1194,HMLC
61989010,763,HMLC
6128387,1158,HMLC
93164432,1431,HMLC
58162317,982,HMLC
2128334,1472,HMLC
11835672,1187,HMLC
74415255,1277,HMLC
74004505,899,HMLC
26611404,763,HMLC
98187892,1426,HMLC
47162801,1478,HMLC
82363606,1167,HMLC
3720768,1461,HMLC
12516620,576,HMLC
276497,354,HMLC
60993162,962,HMLC
94614340,1113,HMLC
30597493,680,HMLC
47296227,1361,HMLC
62270353,480,HMLC
69264807,371,HMLC
25887782,1001,HMLC
64110388,1289,HMLC
7850448,1211,HMLC
71890933,1431,HMLC
6917354,1359,HMLC
99281333,370,HMLC
35167510,663,HMLC
96863880,741,HMLC
95355701,888,HMLC
74327748,918,HMLC
80023050,805,HMLC
34938284,1209,HMLC
56825393,559,HMLC
36884769,1564,HMLC
75444170,1564,HMLC
41217420,388,HMLC
94823534,823,HMLC
18421731,1554,HMLC
56137147,614,HMLC
86654627,1487,HMLC
50952872,1584,HMLC
81706007,943,HMLC
20820490,1612,HMLC
71088581,480,HMLC
20724466,1157,HMLC
13848049,1459,HMLC
42088056,800,HMLC
40619911,1353,HMLC
2984846,1172,HMLC
34193594,644,HMLC
10046630,1135,HMLC
74093088,1329,HMLC
82718814,1113,HMLC
23997284,1001,HMLC
2303186,944,HMLC
10950093,1199,HMLC
55646384,1505,HMLC
87757786,629,HMLC
53596863,881,HMLC
5931271,1438,HMLC
82537259,1135,HMLC
67188945,1236,HMLC
42009648,1199,HMLC
35024733,1124,HMLC
68260008,1329,HMLC
96566348,899,HMLC
63850195,642,HMLC
18738028,701,HMLC
26657376,1083,HMLC
95335876,1552,HMLC
36717507,598,HMLC
73163222,1172,HMLC
9902948,1530,HMLC
56875711,1136,HMLC
6478744,881,HMLC
16721916,763,HMLC
78893265,1212,HMLC
87876426,1156,HMLC
93011844,388,HMLC
77293965,1216,HMLC
75400734,1259,HMLC
84555809,674,HMLC
64155884,1213,HMLC
57134125,1529,HMLC
30230836,1654,HMLC
9655421,721,HMLC
71572777,1344,HMLC
18071703,980,HMLC
64724327,823,HMLC
72796338,1040,HMLC
83104328,1494,HMLC
71368628,762,HMLC
95991240,629,HMLC
24275703,962,HMLC
97983617,1460,HMLC
16677594,805,HMLC
34405942,647,HMLC
73281785,785,HMLC
58072176,1166,HMLC
41846459,1256,HMLC
27297477,757,HMLC
64159927,1172,HMLC
86655186,1438,HMLC
16973229,610,HMLC
69341110,1630,HMLC
21166294,880,HMLC
74194881,407,HMLC
33308697,630,HMLC
70302675,339,HMLC
22339552,1192,HMLC
87229548,786,HMLC
32819460,1646,HMLC
44234044,1461,HMLC
65916639,1472,HMLC
81434398,1437,HMLC
76683693,1582,HMLC
13379497,1253,HMLC
79539246,579,HMLC
17927849,1500,HMLC
78437647,1325,HMLC
72970167,339,HMLC
86189015,1290,HMLC
78393236,1243,HMLC
91603269,502,HMLC
91487096,594,HMLC
93794933,1236,HMLC
73001255,777,HMLC
1233119,630,HMLC
69698665,1342,HMLC
37828044,1613,HMLC
58945726,611,HMLC
9443540,630,HMLC
13539136,1435,HMLC
84125612,1238,HMLC
73815805,1594,HMLC
23716412,1431,HMLC
96552023,741,HMLC
29788007,1387,HMLC
39634651,1426,HMLC
14377809,1194,HMLC
18253619,1462,HMLC
29309699,1437,HMLC
21440597,862,HMLC
30369997,1259,HMLC
12242961,1442,HMLC
79013481,1273,HMLC
28589987,1630,HMLC
33854632,1541,HMLC
59100625,1459,HMLC
5931835,1292,HMLC
31873070,1460,HMLC
99866060,593,HMLC
50887198,407,HMLC
89448803,701,HMLC
10025138,1443,HMLC
73143964,898,HMLC
93957111,1256,HMLC
95544984,354,HMLC
23753082,1631,HMLC
22822819,881,HMLC
37800241,576,HMLC
29625866,1114,HMLC
67222526,1639,HMLC
29600197,1611,HMLC
57042885,1471,HMLC
82978180,1611,HMLC
19334079,1295,HMLC
43475385,1436,HMLC
81466518,1541,HMLC
73773629,339,HMLC
28351350,1216,HMLC
33580842,1216,HMLC
51527929,1210,HMLC
62353733,1234,HMLC
13565884,387,HMLC
68205147,1423,HMLC
7324330,1125,HMLC
87954013,757,HMLC
17009485,1486,HMLC
36778671,1103,HMLC
85420990,1382,HMLC
18105267,1443,HMLC
28950410,1395,HMLC
5757735,1462,HMLC
46524481,1438,HMLC
67692027,354,HMLC
28663902,698,HMLC
88838991,762,HMLC
50371167,1135,HMLC
62001166,763,HMLC
9098239,963,HMLC
14685693,899,HMLC
53191009,1461,HMLC
13996439,1620,HMLC
83928738,1576,HMLC
68105691,407,HMLC
19864451,1191,HMLC
28356126,851,HMLC
36502804,406,HMLC
56198451,1239,HMLC
26598296,629,HMLC
84785202,880,HMLC
72189033,339,HMLC
66761244,800,HMLC
69884040,701,HMLC
69043530,1278,HMLC
86317500,1443,HMLC
11921547,937,HMLC
84352925,1092,HMLC
80249466,1216,HMLC
35289836,1383,HMLC
94561053,1257,HMLC
8226273,480,HMLC
80351283,1620,HMLC
61680161,1646,HMLC
74406811,1603,HMLC
92478207,1646,HMLC
23413811,1436,HMLC
35673649,1178,HMLC
82265092,862,HMLC
80457520,647,HMLC
11197348,1309,HMLC
78408110,500,HMLC
52967098,1530,HMLC
55356829,1178,HMLC
63543140,355,HMLC
33185683,1488,HMLC
19538070,1461,HMLC
1156658,918,HMLC
76838932,1425,HMLC
75035824,899,HMLC
30393156,1192,HMLC
31753839,1576,HMLC
59483241,1594,HMLC
62525391,842,HMLC
48205422,957,HMLC
70386410,1345,HMLC
19042130,1194,HMLC
21967291,1172,HMLC
54689276,1631,HMLC
69860902,388,HMLC
78698842,1158,HMLC
26018011,1238,HMLC
77908670,1259,HMLC
85944820,1221,HMLC
1745248,786,HMLC
29508982,1236,HMLC
70334918,424,HMLC
58035704,1576,HMLC
84582762,1136,HMLC
45553550,917,HMLC
8882479,887,HMLC
37496306,1191,HMLC
80817794,1628,HMLC
43836932,480,HMLC
